"","x"
"13650","SLC27A1"
"13651","AC010618.3"
"13652","PGLS"
"13653","COLGALT1"
"13654","UNC13A"
"13655","MAP1S"
"13656","FCHO1"
"13657","INSL3"
"13658","JAK3"
"13659","RPL18A"
"13660","SLC5A5"
"13661","CCDC124"
"13662","ARRDC2"
"13663","IL12RB1"
"13664","MAST3"
"13665","PIK3R2"
"13666","IFI30"
"13667","MPV17L2"
"13668","RAB3A"
"13669","IQCN"
"13670","JUND"
"13671","LSM4"
"13672","PGPEP1"
"13673","LRRC25"
"13674","SSBP4"
"13675","ISYNA1"
"13676","ELL"
"13677","FKBP8"
"13678","KXD1"
"13679","UBA52"
"13680","CRLF1"
"13681","REX1BD"
"13682","TMEM59L"
"13683","KLHL26"
"13684","CRTC1"
"13685","UPF1"
"13686","COPE"
"13687","DDX49"
"13688","HOMER3"
"13689","SUGP2"
"13690","ARMC6"
"13691","SLC25A42"
"13692","TMEM161A"
"13693","BORCS8-MEF2B"
"13694","MEF2B"
"13695","BORCS8"
"13696","RFXANK"
"13697","NR2C2AP"
"13698","NCAN"
"13699","SUGP1"
"13700","MAU2"
"13701","GATAD2A"
"13702","NDUFA13"
"13703","AC011448.1"
"13704","YJEFN3"
"13705","CILP2"
"13706","PBX4"
"13707","AC002306.1"
"13708","LPAR2"
"13709","GMIP"
"13710","ATP13A1"
"13711","ZNF101"
"13712","ZNF14"
"13713","LINC00663"
"13714","ZNF506"
"13715","ZNF253"
"13716","ZNF93"
"13717","ZNF682"
"13718","ZNF90"
"13719","AC011447.3"
"13720","ZNF486"
"13721","ZNF737"
"13722","ZNF626"
"13723","ZNF66"
"13724","ZNF85"
"13725","ZNF430"
"13726","ZNF714"
"13727","ZNF431"
"13728","ZNF708"
"13729","ZNF738"
"13730","ZNF493"
"13731","ZNF429"
"13732","AC123912.1"
"13733","ZNF100"
"13734","ZNF43"
"13735","ZNF208"
"13736","ZNF257"
"13737","ZNF492"
"13738","ZNF724"
"13739","AC092329.3"
"13740","AC092329.1"
"13741","ZNF91"
"13742","ZNF675"
"13743","ZNF681"
"13744","ZNF726"
"13745","ZNF254"
"13746","AC092279.1"
"13747","LINC00662"
"13748","AC006504.5"
"13749","UQCRFS1"
"13750","POP4"
"13751","PLEKHF1"
"13752","C19orf12"
"13753","CCNE1"
"13754","URI1"
"13755","TSHZ3"
"13756","ZNF507"
"13757","AC007773.1"
"13758","DPY19L3"
"13759","PDCD5"
"13760","ANKRD27"
"13761","RGS9BP"
"13762","AC008736.1"
"13763","NUDT19"
"13764","CEP89"
"13765","FAAP24"
"13766","RHPN2"
"13767","GPATCH1"
"13768","CEBPA"
"13769","CEBPG"
"13770","PEPD"
"13771","KCTD15"
"13772","LSM14A"
"13773","KIAA0355"
"13774","GPI"
"13775","PDCD2L"
"13776","UBA2"
"13777","ZNF302"
"13778","AC020910.4"
"13779","ZNF181"
"13780","ZNF599"
"13781","AC008555.5"
"13782","ZNF30"
"13783","ZNF792"
"13784","GRAMD1A"
"13785","SCN1B"
"13786","FXYD1"
"13787","FXYD7"
"13788","FXYD5"
"13789","LSR"
"13790","USF2"
"13791","HAMP"
"13792","FFAR3"
"13793","DMKN"
"13794","TMEM147-AS1"
"13795","TMEM147"
"13796","HAUS5"
"13797","RBM42"
"13798","ETV2"
"13799","COX6B1"
"13800","ZBTB32"
"13801","KMT2B"
"13802","IGFLR1"
"13803","AD000671.2"
"13804","U2AF1L4"
"13805","PSENEN"
"13806","LIN37"
"13807","PROSER3"
"13808","ARHGAP33"
"13809","APLP1"
"13810","NFKBID"
"13811","HCST"
"13812","TYROBP"
"13813","LRFN3"
"13814","SDHAF1"
"13815","ALKBH6"
"13816","AC002116.2"
"13817","CLIP3"
"13818","THAP8"
"13819","WDR62"
"13820","POLR2I"
"13821","TBCB"
"13822","CAPNS1"
"13823","ZNF565"
"13824","ZNF146"
"13825","LINC00665"
"13826","ZFP14"
"13827","ZFP82"
"13828","ZNF566"
"13829","AC092295.2"
"13830","ZNF260"
"13831","ZNF529"
"13832","ZNF529-AS1"
"13833","ZNF382"
"13834","ZNF461"
"13835","LINC01534"
"13836","ZNF567"
"13837","ZNF850"
"13838","AC020928.2"
"13839","AC020928.1"
"13840","ZNF790"
"13841","ZNF345"
"13842","ZNF829"
"13843","ZNF568"
"13844","ZNF420"
"13845","ZNF585A"
"13846","ZNF585B"
"13847","ZNF383"
"13848","LINC01535"
"13849","HKR1"
"13850","ZNF527"
"13851","ZNF569"
"13852","ZNF570"
"13853","ZNF793-AS1"
"13854","ZNF793"
"13855","ZNF571-AS1"
"13856","ZNF540"
"13857","ZNF571"
"13858","ZFP30"
"13859","ZNF781"
"13860","ZNF607"
"13861","AC093227.1"
"13862","ZNF573"
"13863","SIPA1L3"
"13864","SPINT2"
"13865","YIF1B"
"13866","KCNK6"
"13867","CATSPERG"
"13868","PSMD8"
"13869","SPRED3"
"13870","FAM98C"
"13871","RASGRP4"
"13872","RYR1"
"13873","MAP4K1"
"13874","EIF3K"
"13875","ACTN4"
"13876","CAPN12"
"13877","LGALS4"
"13878","ECH1"
"13879","HNRNPL"
"13880","RINL"
"13881","SIRT2"
"13882","NFKBIB"
"13883","CCER2"
"13884","SARS2"
"13885","MRPS12"
"13886","FBXO17"
"13887","PAK4"
"13888","IFNL1"
"13889","LRFN1"
"13890","GMFG"
"13891","AC011445.2"
"13892","SAMD4B"
"13893","PAF1"
"13894","MED29"
"13895","ZFP36"
"13896","PLEKHG2"
"13897","RPS16"
"13898","SUPT5H"
"13899","TIMM50"
"13900","DLL3"
"13901","EID2B"
"13902","EID2"
"13903","DYRK1B"
"13904","FBL"
"13905","FCGBP"
"13906","PSMC4"
"13907","ZNF546"
"13908","ZNF780B"
"13909","ZNF780A"
"13910","AC005614.1"
"13911","MAP3K10"
"13912","CNTD2"
"13913","AKT2"
"13914","C19orf47"
"13915","PLD3"
"13916","PRX"
"13917","SERTAD1"
"13918","SERTAD3"
"13919","BLVRB"
"13920","SPTBN4"
"13921","SHKBP1"
"13922","LTBP4"
"13923","NUMBL"
"13924","COQ8B"
"13925","ITPKC"
"13926","C19orf54"
"13927","SNRPA"
"13928","RAB4B"
"13929","RAB4B-EGLN2"
"13930","AC008537.4"
"13931","EGLN2"
"13932","CYP2F1"
"13933","CYP2S1"
"13934","AXL"
"13935","HNRNPUL1"
"13936","TGFB1"
"13937","CCDC97"
"13938","AC011462.1"
"13939","TMEM91"
"13940","B9D2"
"13941","EXOSC5"
"13942","BCKDHA"
"13943","B3GNT8"
"13944","DMAC2"
"13945","AC243960.3"
"13946","LINC01480"
"13947","AC243960.1"
"13948","CEACAM21"
"13949","CEACAM4"
"13950","RPS19"
"13951","CD79A"
"13952","ARHGEF1"
"13953","AC010616.1"
"13954","RABAC1"
"13955","ATP1A3"
"13956","ZNF574"
"13957","POU2F2"
"13958","DEDD2"
"13959","ZNF526"
"13960","GSK3A"
"13961","ERF"
"13962","CIC"
"13963","PAFAH1B3"
"13964","PRR19"
"13965","TMEM145"
"13966","MEGF8"
"13967","CNFN"
"13968","LIPE-AS1"
"13969","LIPE"
"13970","CEACAM1"
"13971","AC005392.2"
"13972","CD177"
"13973","LYPD3"
"13974","PHLDB3"
"13975","ETHE1"
"13976","ZNF575"
"13977","XRCC1"
"13978","PINLYP"
"13979","IRGQ"
"13980","ZNF576"
"13981","ZNF428"
"13982","CADM4"
"13983","PLAUR"
"13984","SMG9"
"13985","KCNN4"
"13986","LYPD5"
"13987","ZNF283"
"13988","AC006213.2"
"13989","ZNF45"
"13990","ZNF221"
"13991","ZNF155"
"13992","ZNF230"
"13993","ZNF222"
"13994","ZNF223"
"13995","ZNF284"
"13996","ZNF224"
"13997","AC021092.1"
"13998","ZNF225"
"13999","ZNF234"
"14000","ZNF226"
"14001","ZNF227"
"14002","ZNF235"
"14003","ZNF180"
"14004","PVR"
"14005","BCL3"
"14006","BCAM"
"14007","NECTIN2"
"14008","AC011481.2"
"14009","TOMM40"
"14010","APOE"
"14011","APOC1"
"14012","APOC2"
"14013","CLPTM1"
"14014","RELB"
"14015","CLASRP"
"14016","ZNF296"
"14017","GEMIN7"
"14018","MARK4"
"14019","PPP1R37"
"14020","TRAPPC6A"
"14021","BLOC1S3"
"14022","ERCC2"
"14023","PPP1R13L"
"14024","CD3EAP"
"14025","ERCC1"
"14026","FOSB"
"14027","RTN2"
"14028","PPM1N"
"14029","VASP"
"14030","OPA3"
"14031","EML2"
"14032","GIPR"
"14033","SNRPD2"
"14034","QPCTL"
"14035","FBXO46"
"14036","DMPK"
"14037","DMWD"
"14038","SYMPK"
"14039","IRF2BP1"
"14040","MYPOP"
"14041","CCDC61"
"14042","PPP5C"
"14043","PPP5D1"
"14044","CALM3"
"14045","GNG8"
"14046","DACT3"
"14047","PRKD2"
"14048","STRN4"
"14049","FKRP"
"14050","SLC1A5"
"14051","AC008622.2"
"14052","AP2S1"
"14053","ARHGAP35"
"14054","NPAS1"
"14055","TMEM160"
"14056","ZC3H4"
"14057","SAE1"
"14058","BBC3"
"14059","CCDC9"
"14060","INAFM1"
"14061","C5AR1"
"14062","DHX34"
"14063","MEIS3"
"14064","KPTN"
"14065","NAPA-AS1"
"14066","NAPA"
"14067","ZNF541"
"14068","AC010331.1"
"14069","BICRA"
"14070","EHD2"
"14071","NOP53"
"14072","SELENOW"
"14073","PLA2G4C"
"14074","LIG1"
"14075","ZSWIM9"
"14076","CARD8"
"14077","CARD8-AS1"
"14078","EMP3"
"14079","TMEM143"
"14080","KDELR1"
"14081","GRWD1"
"14082","KCNJ14"
"14083","CYTH2"
"14084","LMTK3"
"14085","AC008403.3"
"14086","SULT2B1"
"14087","RPL18"
"14088","SPHK2"
"14089","DBP"
"14090","CA11"
"14091","MAMSTR"
"14092","RASIP1"
"14093","BCAT2"
"14094","HSD17B14"
"14095","PLEKHA4"
"14096","PPP1R15A"
"14097","TULP2"
"14098","NUCB1"
"14099","DHDH"
"14100","BAX"
"14101","FTL"
"14102","GYS1"
"14103","RUVBL2"
"14104","SNRNP70"
"14105","LIN7B"
"14106","C19orf73"
"14107","PPFIA3"
"14108","SLC6A16"
"14109","AC011450.1"
"14110","CD37"
"14111","PIH1D1"
"14112","ALDH16A1"
"14113","FLT3LG"
"14114","RPL13A"
"14115","RPS11"
"14116","FCGRT"
"14117","RCN3"
"14118","NOSIP"
"14119","PRRG2"
"14120","PRR12"
"14121","RRAS"
"14122","SCAF1"
"14123","IRF3"
"14124","BCL2L12"
"14125","PRMT1"
"14126","ADM5"
"14127","CPT1C"
"14128","AP2A1"
"14129","FUZ"
"14130","AC006942.1"
"14131","MED25"
"14132","PTOV1-AS1"
"14133","PTOV1"
"14134","PTOV1-AS2"
"14135","PNKP"
"14136","AKT1S1"
"14137","TBC1D17"
"14138","IL4I1"
"14139","NUP62"
"14140","ATF5"
"14141","VRK3"
"14142","ZNF473"
"14143","AC010624.3"
"14144","KCNC3"
"14145","NR1H2"
"14146","NAPSA"
"14147","POLD1"
"14148","FAM71E1"
"14149","EMC10"
"14150","JOSD2"
"14151","LRRC4B"
"14152","CLEC11A"
"14153","C19orf48"
"14154","CTU1"
"14155","SIGLEC9"
"14156","CD33"
"14157","VSIG10L"
"14158","ETFB"
"14159","AC008750.8"
"14160","CLDND2"
"14161","NKG7"
"14162","SIGLEC10"
"14163","ZNF175"
"14164","SPACA6"
"14165","FPR1"
"14166","ZNF577"
"14167","ZNF649"
"14168","ZNF613"
"14169","ZNF350"
"14170","ZNF615"
"14171","ZNF614"
"14172","ZNF432"
"14173","AC011468.5"
"14174","ZNF841"
"14175","ZNF616"
"14176","ZNF836"
"14177","PPP2R1A"
"14178","ZNF766"
"14179","ZNF480"
"14180","ZNF610"
"14181","ZNF880"
"14182","ZNF528"
"14183","ZNF578"
"14184","ZNF808"
"14185","ZNF701"
"14186","ZNF83"
"14187","ZNF611"
"14188","ZNF600"
"14189","ZNF28"
"14190","ZNF468"
"14191","ZNF320"
"14192","ZNF888"
"14193","ZNF816-ZNF321P"
"14194","ZNF816"
"14195","ZNF160"
"14196","ZNF415"
"14197","ZNF347"
"14198","ZNF665"
"14199","ZNF677"
"14200","ZNF845"
"14201","ZNF525"
"14202","ZNF765"
"14203","ZNF761"
"14204","ZNF813"
"14205","ZNF331"
"14206","AC008440.1"
"14207","MYADM"
"14208","OSCAR"
"14209","NDUFA3"
"14210","TFPT"
"14211","PRPF31"
"14212","CNOT3"
"14213","LENG1"
"14214","TMC4"
"14215","MBOAT7"
"14216","TSEN34"
"14217","RPS9"
"14218","LILRB3"
"14219","LILRB2"
"14220","LAIR1"
"14221","TTYH1"
"14222","LENG8-AS1"
"14223","LENG8"
"14224","LENG9"
"14225","LAIR2"
"14226","KIR3DX1"
"14227","LILRB1"
"14228","LILRB4"
"14229","KIR2DL3"
"14230","KIR2DL1"
"14231","KIR2DL4"
"14232","KIR3DL1"
"14233","KIR3DL2"
"14234","NCR1"
"14235","NLRP2"
"14236","AC011476.3"
"14237","RDH13"
"14238","EPS8L1"
"14239","PPP1R12C"
"14240","SYT5"
"14241","TMEM86B"
"14242","PPP6R1"
"14243","HSPBP1"
"14244","BRSK1"
"14245","AC020922.4"
"14246","KMT5C"
"14247","TMEM238"
"14248","RPL28"
"14249","UBE2S"
"14250","ISOC2"
"14251","ZNF628"
"14252","NAT14"
"14253","ZNF579"
"14254","FIZ1"
"14255","ZNF524"
"14256","ZNF865"
"14257","ZNF784"
"14258","ZNF580"
"14259","ZNF581"
"14260","CCDC106"
"14261","U2AF2"
"14262","AC008735.2"
"14263","EPN1"
"14264","ZNF787"
"14265","ZNF444"
"14266","ZSCAN5A"
"14267","EDDM13"
"14268","ZNF582"
"14269","ZNF582-AS1"
"14270","ZNF583"
"14271","ZNF667"
"14272","ZNF667-AS1"
"14273","AC005498.2"
"14274","ZFP28"
"14275","AC005498.3"
"14276","ZNF470"
"14277","ZNF71"
"14278","ZNF835"
"14279","ZNF264"
"14280","AURKC"
"14281","ZNF805"
"14282","AC005261.3"
"14283","ZNF460-AS1"
"14284","ZNF460"
"14285","AC005261.1"
"14286","ZNF543"
"14287","ZNF304"
"14288","ZNF547"
"14289","TRAPPC2B"
"14290","ZNF548"
"14291","AC003002.3"
"14292","ZNF17"
"14293","ZNF749"
"14294","ZNF772"
"14295","ZNF419"
"14296","ZNF773"
"14297","ZNF549"
"14298","ZNF550"
"14299","ZNF416"
"14300","ZIK1"
"14301","ZNF530"
"14302","ZNF134"
"14303","ZNF211"
"14304","ZNF551"
"14305","ZNF154"
"14306","ZNF671"
"14307","ZNF776"
"14308","ZNF586"
"14309","ZNF552"
"14310","AC010522.1"
"14311","ZNF587B"
"14312","ZNF814"
"14313","ZNF587"
"14314","ZNF417"
"14315","ZNF418"
"14316","ZNF256"
"14317","ZNF606"
"14318","ZNF135"
"14319","ZSCAN18"
"14320","ZNF329"
"14321","ZNF274"
"14322","ZNF544"
"14323","AC020915.3"
"14324","ZNF8"
"14325","AC020915.1"
"14326","ERVK3-1"
"14327","AC010642.2"
"14328","ZSCAN22"
"14329","A1BG"
"14330","A1BG-AS1"
"14331","ZNF497"
"14332","ZNF837"
"14333","RPS5"
"14334","ZNF584"
"14335","AC012313.1"
"14336","ZNF132"
"14337","ZNF324B"
"14338","ZNF324"
"14339","ZNF446"
"14340","SLC27A5"
"14341","ZBTB45"
"14342","TRIM28"
"14343","CHMP2A"
"14344","UBE2M"
"14345","MZF1-AS1"
"14346","MZF1"
"14347","RPS4Y1"
"14348","USP9Y"
"14349","EIF1AY"
"14350","IL17RA"
"14351","HDHD5"
"14352","HDHD5-AS1"
"14353","ADA2"
"14354","ATP6V1E1"
"14355","BCL2L13"
"14356","BID"
"14357","LINC00528"
"14358","MICAL3"
"14359","AC016027.1"
"14360","PEX26"
"14361","USP18"
"14362","TMEM191B"
"14363","DGCR6"
"14364","DGCR2"
"14365","ESS2"
"14366","LINC01311"
"14367","SLC25A1"
"14368","CLTCL1"
"14369","HIRA"
"14370","C22orf39"
"14371","MRPL40"
"14372","AC000068.1"
"14373","UFD1"
"14374","CDC45"
"14375","GNB1L"
"14376","RTL10"
"14377","TXNRD2"
"14378","COMT"
"14379","ARVCF"
"14380","TANGO2"
"14381","DGCR8"
"14382","TRMT2A"
"14383","RANBP1"
"14384","ZDHHC8"
"14385","LINC00896"
"14386","RTN4R"
"14387","DGCR6L"
"14388","ZNF74"
"14389","SCARF2"
"14390","KLHL22"
"14391","MED15"
"14392","PI4KA"
"14393","SNAP29"
"14394","CRKL"
"14395","LZTR1"
"14396","THAP7"
"14397","THAP7-AS1"
"14398","HIC2"
"14399","TMEM191C"
"14400","UBE2L3"
"14401","YDJC"
"14402","SDF2L1"
"14403","PPIL2"
"14404","YPEL1"
"14405","MAPK1"
"14406","PPM1F"
"14407","AC245452.1"
"14408","TOP3B"
"14409","AC245060.6"
"14410","AC245060.5"
"14411","ZNF280B"
"14412","IGLV2-14"
"14413","GNAZ"
"14414","BCR"
"14415","RGL4"
"14416","ZNF70"
"14417","C22orf15"
"14418","CHCHD10"
"14419","MMP11"
"14420","SMARCB1"
"14421","DERL3"
"14422","SLC2A11"
"14423","MIF"
"14424","MIF-AS1"
"14425","DDTL"
"14426","DDT"
"14427","CABIN1"
"14428","SUSD2"
"14429","SPECC1L"
"14430","ADORA2A"
"14431","GUCD1"
"14432","SNRPD3"
"14433","GGT1"
"14434","SGSM1"
"14435","KIAA1671"
"14436","AL022323.4"
"14437","LRP5L"
"14438","GRK3"
"14439","ASPHD2"
"14440","HPS4"
"14441","SRRD"
"14442","TFIP11"
"14443","Z95115.1"
"14444","TPST2"
"14445","MIAT"
"14446","Z99774.1"
"14447","MIATNB"
"14448","MN1"
"14449","PITPNB"
"14450","TTC28"
"14451","CHEK2"
"14452","HSCB"
"14453","CCDC117"
"14454","XBP1"
"14455","Z93930.2"
"14456","ZNRF3"
"14457","EMID1"
"14458","RHBDD3"
"14459","EWSR1"
"14460","GAS2L1"
"14461","AP1B1"
"14462","AC000035.1"
"14463","NEFH"
"14464","THOC5"
"14465","NIPSNAP1"
"14466","NF2"
"14467","ZMAT5"
"14468","UQCR10"
"14469","ASCC2"
"14470","MTMR3"
"14471","AC003681.1"
"14472","LIF"
"14473","OSM"
"14474","CASTOR1"
"14475","TBC1D10A"
"14476","SF3A1"
"14477","CCDC157"
"14478","RNF215"
"14479","SEC14L2"
"14480","MTFP1"
"14481","AC004832.6"
"14482","PES1"
"14483","TCN2"
"14484","SLC35E4"
"14485","DUSP18"
"14486","OSBP2"
"14487","MORC2-AS1"
"14488","MORC2"
"14489","SMTN"
"14490","SELENOM"
"14491","RNF185"
"14492","LIMK2"
"14493","PIK3IP1"
"14494","PIK3IP1-AS1"
"14495","PATZ1"
"14496","DRG1"
"14497","EIF4ENIF1"
"14498","SFI1"
"14499","PISD"
"14500","PRR14L"
"14501","DEPDC5"
"14502","YWHAH"
"14503","RTCB"
"14504","FBXO7"
"14505","TIMP3"
"14506","HMGXB4"
"14507","TOM1"
"14508","HMOX1"
"14509","MCM5"
"14510","APOL6"
"14511","RBFOX2"
"14512","APOL3"
"14513","APOL4"
"14514","APOL2"
"14515","APOL1"
"14516","MYH9"
"14517","TXN2"
"14518","FOXRED2"
"14519","EIF3D"
"14520","IFT27"
"14521","PVALB"
"14522","NCF4"
"14523","CSF2RB"
"14524","TST"
"14525","MPST"
"14526","KCTD17"
"14527","AL022314.1"
"14528","IL2RB"
"14529","Z82188.2"
"14530","C1QTNF6"
"14531","RAC2"
"14532","CYTH4"
"14533","MFNG"
"14534","CDC42EP1"
"14535","GGA1"
"14536","SH3BP1"
"14537","Z83844.3"
"14538","PDXP"
"14539","LGALS1"
"14540","NOL12"
"14541","TRIOBP"
"14542","H1F0"
"14543","GCAT"
"14544","ANKRD54"
"14545","EIF3L"
"14546","MICALL1"
"14547","POLR2F"
"14548","SOX10"
"14549","PICK1"
"14550","BAIAP2L2"
"14551","PLA2G6"
"14552","MAFF"
"14553","TMEM184B"
"14554","CSNK1E"
"14555","TPTEP2-CSNK1E"
"14556","KDELR3"
"14557","DDX17"
"14558","DMC1"
"14559","FAM227A"
"14560","CBY1"
"14561","TOMM22"
"14562","JOSD1"
"14563","GTPBP1"
"14564","AL021707.5"
"14565","SUN2"
"14566","AL021707.3"
"14567","AL021707.1"
"14568","AL021707.6"
"14569","AL021707.7"
"14570","DNAL4"
"14571","NPTXR"
"14572","CBX6"
"14573","APOBEC3B"
"14574","APOBEC3C"
"14575","APOBEC3D"
"14576","APOBEC3F"
"14577","APOBEC3G"
"14578","APOBEC3H"
"14579","CBX7"
"14580","PDGFB"
"14581","AL031590.1"
"14582","RPL3"
"14583","SYNGR1"
"14584","TAB1"
"14585","MIEF1"
"14586","ATF4"
"14587","RPS19BP1"
"14588","CACNA1I"
"14589","GRAP2"
"14590","Z82206.1"
"14591","FAM83F"
"14592","Z83847.1"
"14593","TNRC6B"
"14594","ADSL"
"14595","SGSM3"
"14596","MKL1"
"14597","SLC25A17"
"14598","ST13"
"14599","XPNPEP3"
"14600","RBX1"
"14601","EP300"
"14602","L3MBTL2"
"14603","CHADL"
"14604","RANGAP1"
"14605","ZC3H7B"
"14606","TEF"
"14607","TOB2"
"14608","PHF5A"
"14609","ACO2"
"14610","POLR3H"
"14611","PMM1"
"14612","DESI1"
"14613","XRCC6"
"14614","SNU13"
"14615","C22orf46"
"14616","MEI1"
"14617","CCDC134"
"14618","AL021453.1"
"14619","SREBF2"
"14620","TNFRSF13C"
"14621","CENPM"
"14622","NAGA"
"14623","PHETA2"
"14624","SMDT1"
"14625","NDUFA6"
"14626","CYP2D6"
"14627","TCF20"
"14628","OGFRP1"
"14629","LINC01315"
"14630","RRP7A"
"14631","SERHL2"
"14632","POLDIP3"
"14633","Z93241.1"
"14634","CYB5R3"
"14635","ARFGAP3"
"14636","PACSIN2"
"14637","TTLL1"
"14638","BIK"
"14639","MCAT"
"14640","TSPO"
"14641","TTLL12"
"14642","SCUBE1"
"14643","Z97055.2"
"14644","SAMM50"
"14645","PARVB"
"14646","PARVG"
"14647","RTL6"
"14648","PRR5"
"14649","NUP50-DT"
"14650","NUP50"
"14651","KIAA0930"
"14652","FAM118A"
"14653","SMC1B"
"14654","RIBC2"
"14655","ATXN10"
"14656","BX537318.1"
"14657","PRR34"
"14658","PRR34-AS1"
"14659","MIRLET7BHG"
"14660","PPARA"
"14661","CDPF1"
"14662","TTC38"
"14663","GTSE1"
"14664","TRMU"
"14665","CELSR1"
"14666","GRAMD4"
"14667","CERK"
"14668","AL118516.1"
"14669","TBC1D22A"
"14670","LINC01644"
"14671","C22orf34"
"14672","BRD1"
"14673","Z98885.2"
"14674","ZBED4"
"14675","ALG12"
"14676","AL671710.1"
"14677","CRELD2"
"14678","PIM3"
"14679","MLC1"
"14680","TRABD"
"14681","AL022328.3"
"14682","AL022328.4"
"14683","SELENOO"
"14684","TUBGCP6"
"14685","HDAC10"
"14686","MAPK12"
"14687","MAPK11"
"14688","PLXNB2"
"14689","DENND6B"
"14690","PPP6R2"
"14691","SBF1"
"14692","ADM2"
"14693","LMF2"
"14694","NCAPH2"
"14695","SCO2"
"14696","U62317.3"
"14697","TYMP"
"14698","ODF3B"
"14699","U62317.2"
"14700","KLHDC7B"
"14701","CPT1B"
"14702","CHKB-CPT1B"
"14703","CHKB"
"14704","CHKB-DT"
"14705","ARSA"
"14706","RABL2B"
"14707","FP565260.3"
"14708","GATD3B"
"14709","FP565260.1"
"14710","FP565260.6"
"14711","SIK1B"
"14712","CU633906.1"
"14713","CU633906.2"
"14714","U2AF1L5"
"14715","CU638689.4"
"14716","CU634019.6"
"14717","SMIM11B"
"14718","FP671120.1"
"14719","FP671120.3"
"14720","FP671120.4"
"14721","FP236383.1"
"14722","FP236383.2"
"14723","FP236383.3"
"14724","CR381653.1"
"14725","AP001347.1"
"14726","RBM11"
"14727","HSPA13"
"14728","SAMSN1"
"14729","SAMSN1-AS1"
"14730","NRIP1"
"14731","USP25"
"14732","CXADR"
"14733","BTG3"
"14734","C21orf91"
"14735","CHODL"
"14736","NCAM2"
"14737","LINC01684"
"14738","LINC00158"
"14739","MIR155HG"
"14740","MRPL39"
"14741","JAM2"
"14742","ATP5PF"
"14743","GABPA"
"14744","APP"
"14745","ADAMTS1"
"14746","AF165147.1"
"14747","N6AMT1"
"14748","LTN1"
"14749","RWDD2B"
"14750","AF129075.2"
"14751","USP16"
"14752","CCT8"
"14753","MAP3K7CL"
"14754","BACH1"
"14755","TIAM1"
"14756","SOD1"
"14757","AP000254.1"
"14758","SCAF4"
"14759","MIS18A"
"14760","URB1"
"14761","URB1-AS1"
"14762","EVA1C"
"14763","CFAP298"
"14764","SYNJ1"
"14765","PAXBP1-AS1"
"14766","PAXBP1"
"14767","C21orf62-AS1"
"14768","OLIG2"
"14769","OLIG1"
"14770","IFNAR2"
"14771","IL10RB-DT"
"14772","IL10RB"
"14773","IFNAR1"
"14774","IFNGR2"
"14775","TMEM50B"
"14776","DNAJC28"
"14777","GART"
"14778","SON"
"14779","DONSON"
"14780","AP000311.1"
"14781","CRYZL1"
"14782","ITSN1"
"14783","ATP5PO"
"14784","LINC00649"
"14785","MRPS6"
"14786","SLC5A3"
"14787","SMIM11A"
"14788","RCAN1"
"14789","RUNX1"
"14790","SETD4"
"14791","CBR1"
"14792","CBR3"
"14793","DOPEY2"
"14794","AP000692.2"
"14795","MORC3"
"14796","CHAF1B"
"14797","HLCS"
"14798","AP000704.1"
"14799","PIGP"
"14800","TTC3"
"14801","DSCR9"
"14802","VPS26C"
"14803","AP001412.1"
"14804","AP001437.1"
"14805","DYRK1A"
"14806","ETS2"
"14807","PSMG1"
"14808","BRWD1"
"14809","HMGN1"
"14810","WRB"
"14811","LCA5L"
"14812","SH3BGR"
"14813","BACE2"
"14814","MX2"
"14815","MX1"
"14816","AP001610.1"
"14817","PRDM15"
"14818","C2CD2"
"14819","ZBTB21"
"14820","UMODL1"
"14821","ABCG1"
"14822","TMPRSS3"
"14823","UBASH3A"
"14824","SLC37A1"
"14825","PDE9A"
"14826","WDR4"
"14827","NDUFV3"
"14828","PKNOX1"
"14829","CBS"
"14830","U2AF1"
"14831","LINC01679"
"14832","SIK1"
"14833","RRP1B"
"14834","PDXK"
"14835","CSTB"
"14836","RRP1"
"14837","AGPAT3"
"14838","TRAPPC10"
"14839","PWP2"
"14840","GATD3A"
"14841","LINC01678"
"14842","ICOSLG"
"14843","PFKL"
"14844","C21orf2"
"14845","AP001062.1"
"14846","TRPM2"
"14847","LRRC3"
"14848","KRTAP12-3"
"14849","UBE2G2"
"14850","SUMO3"
"14851","PTTG1IP"
"14852","ITGB2"
"14853","ITGB2-AS1"
"14854","LINC01547"
"14855","FAM207A"
"14856","ADARB1"
"14857","POFUT2"
"14858","LINC00315"
"14859","COL18A1"
"14860","SLC19A1"
"14861","PCBP3"
"14862","COL6A1"
"14863","COL6A2"
"14864","SPATC1L"
"14865","LSS"
"14866","MCM3AP-AS1"
"14867","MCM3AP"
"14868","AP001469.3"
"14869","YBEY"
"14870","C21orf58"
"14871","PCNT"
"14872","DIP2A"
"14873","S100B"
"14874","PRMT2"
"14875","MAFIP"
"14876","AC011043.1"
"14877","AL592183.1"
"14878","AC004556.1"
"14879","AC240274.1"
"14880","ANKRD65"
"14881","VWA1"
"14882","SLC2A5"
"14883","RBP7"
"14884","TMEM51"
"14885","ARHGEF10L"
"14886","IGSF21"
"14887","FABP3"
"14888","COL16A1"
"14889","CSF3R"
"14890","B4GALT2"
"14891","TAL1"
"14892","SLC1A7"
"14893","NEGR1"
"14894","DDAH1"
"14895","OLFML3"
"14896","FCGR1B"
"14897","S100A8"
"14898","MEX3A"
"14899","ATP1A2"
"14900","CCDC181"
"14901","ASTN1"
