"","x"
"17984","MOCS3"
"17985","KCNG1"
"17986","NFATC2"
"17987","ATP9A"
"17988","SALL4"
"17989","ZFP64"
"17990","TSHZ2"
"17991","AL391097.1"
"17992","AL157838.1"
"17993","ZNF217"
"17994","BCAS1"
"17995","AC005220.1"
"17996","CYP24A1"
"17997","PFDN4"
"17998","DOK5"
"17999","CBLN4"
"18000","FAM210B"
"18001","AURKA"
"18002","CSTF1"
"18003","CASS4"
"18004","RTF2"
"18005","FAM209A"
"18006","FAM209B"
"18007","BMP7"
"18008","AL122058.1"
"18009","RAE1"
"18010","AL109955.1"
"18011","RBM38"
"18012","AL035541.1"
"18013","ZBP1"
"18014","PMEPA1"
"18015","NKILA"
"18016","RAB22A"
"18017","VAPB"
"18018","APCDD1L"
"18019","LINC01711"
"18020","STX16"
"18021","STX16-NPEPL1"
"18022","NPEPL1"
"18023","AL132655.2"
"18024","GNAS-AS1"
"18025","GNAS"
"18026","AL121917.1"
"18027","NELFCD"
"18028","CTSZ"
"18029","TUBB1"
"18030","ATP5F1E"
"18031","PRELID3B"
"18032","EDN3"
"18033","PHACTR3"
"18034","SYCP2"
"18035","FAM217B"
"18036","PPP1R3D"
"18037","CDH26"
"18038","CDH4"
"18039","AL160412.1"
"18040","TAF4"
"18041","AL137077.2"
"18042","LSM14B"
"18043","PSMA7"
"18044","SS18L1"
"18045","MTG2"
"18046","HRH3"
"18047","OSBPL2"
"18048","ADRM1"
"18049","AL354836.1"
"18050","LAMA5"
"18051","LAMA5-AS1"
"18052","AL121832.2"
"18053","RPS21"
"18054","CABLES2"
"18055","SLCO4A1"
"18056","SLCO4A1-AS1"
"18057","NTSR1"
"18058","MRGBP"
"18059","OGFR-AS1"
"18060","OGFR"
"18061","COL9A3"
"18062","TCFL5"
"18063","DIDO1"
"18064","AL117379.1"
"18065","GID8"
"18066","SLC17A9"
"18067","YTHDF1"
"18068","AL096828.3"
"18069","BIRC7"
"18070","NKAIN4"
"18071","AL121827.2"
"18072","ARFGAP1"
"18073","COL20A1"
"18074","KCNQ2"
"18075","EEF1A2"
"18076","PPDPF"
"18077","PTK6"
"18078","AL121829.2"
"18079","FNDC11"
"18080","HELZ2"
"18081","GMEB2"
"18082","MHENCR"
"18083","STMN3"
"18084","RTEL1"
"18085","RTEL1-TNFRSF6B"
"18086","ARFRP1"
"18087","AL121845.3"
"18088","AL121845.4"
"18089","SLC2A4RG"
"18090","ZBTB46"
"18091","AL121845.1"
"18092","AL118506.1"
"18093","TPD52L2"
"18094","DNAJC5"
"18095","UCKL1"
"18096","UCKL1-AS1"
"18097","ZNF512B"
"18098","SAMD10"
"18099","PRPF6"
"18100","C20orf204"
"18101","SOX18"
"18102","TCEA2"
"18103","RGS19"
"18104","OPRL1"
"18105","LKAAEAR1"
"18106","MYT1"
"18107","PCMTD2"
"18108","LINC00266-1"
"18109","AC016588.2"
"18110","PLPP2"
"18111","MIER2"
"18112","C2CD4C"
"18113","SHC2"
"18114","ODF3L2"
"18115","MADCAM1"
"18116","AC005775.1"
"18117","TPGS1"
"18118","CDC34"
"18119","GZMM"
"18120","AC009005.1"
"18121","BSG"
"18122","HCN2"
"18123","POLRMT"
"18124","FGF22"
"18125","RNF126"
"18126","AC004156.1"
"18127","FSTL3"
"18128","PALM"
"18129","PTBP1"
"18130","PLPPR3"
"18131","AZU1"
"18132","PRTN3"
"18133","ELANE"
"18134","CFD"
"18135","MED16"
"18136","R3HDM4"
"18137","KISS1R"
"18138","ARID3A"
"18139","WDR18"
"18140","AC004528.1"
"18141","GRIN3B"
"18142","TMEM259"
"18143","CNN2"
"18144","ABCA7"
"18145","ARHGAP45"
"18146","POLR2E"
"18147","GPX4"
"18148","SBNO2"
"18149","STK11"
"18150","CBARP"
"18151","AC004221.1"
"18152","ATP5F1D"
"18153","MIDN"
"18154","CIRBP"
"18155","CIRBP-AS1"
"18156","C19orf24"
"18157","EFNA2"
"18158","AC005330.1"
"18159","MUM1"
"18160","NDUFS7"
"18161","AC005329.1"
"18162","GAMT"
"18163","DAZAP1"
"18164","RPS15"
"18165","AC027307.3"
"18166","APC2"
"18167","AC027307.2"
"18168","C19orf25"
"18169","PCSK4"
"18170","REEP6"
"18171","AC027307.1"
"18172","PLK5"
"18173","MEX3D"
"18174","MBD3"
"18175","UQCR11"
"18176","TCF3"
"18177","ONECUT3"
"18178","ATP8B3"
"18179","REXO1"
"18180","AC012615.2"
"18181","KLF16"
"18182","AC012615.1"
"18183","ABHD17A"
"18184","SCAMP4"
"18185","ADAT3"
"18186","CSNK1G2"
"18187","CSNK1G2-AS1"
"18188","BTBD2"
"18189","MKNK2"
"18190","MOB3A"
"18191","IZUMO4"
"18192","AP3D1"
"18193","DOT1L"
"18194","AC004490.1"
"18195","PLEKHJ1"
"18196","SF3A2"
"18197","AMH"
"18198","JSRP1"
"18199","OAZ1"
"18200","PEAK3"
"18201","LINGO3"
"18202","LSM7"
"18203","SPPL2B"
"18204","TMPRSS9"
"18205","TIMM13"
"18206","LMNB2"
"18207","LINC01775"
"18208","GADD45B"
"18209","GNG7"
"18210","DIRAS1"
"18211","SLC39A3"
"18212","SGTA"
"18213","THOP1"
"18214","ZNF554"
"18215","ZNF555"
"18216","ZNF556"
"18217","ZNF57"
"18218","AC119403.1"
"18219","ZNF77"
"18220","TLE6"
"18221","TLE2"
"18222","AC005944.1"
"18223","AES"
"18224","GNA11"
"18225","KF456478.1"
"18226","GNA15"
"18227","AC005264.1"
"18228","S1PR4"
"18229","NCLN"
"18230","CELF5"
"18231","NFIC"
"18232","SMIM24"
"18233","DOHH"
"18234","FZR1"
"18235","MFSD12"
"18236","AC005786.2"
"18237","HMG20B"
"18238","GIPC3"
"18239","TBXA2R"
"18240","CACTIN"
"18241","PIP5K1C"
"18242","APBA3"
"18243","MRPL54"
"18244","MATK"
"18245","ZFR2"
"18246","ATCAY"
"18247","DAPK3"
"18248","EEF2"
"18249","PIAS4"
"18250","ZBTB7A"
"18251","MAP2K2"
"18252","SIRT6"
"18253","ANKRD24"
"18254","EBI3"
"18255","YJU2"
"18256","SHD"
"18257","TMIGD2"
"18258","FSD1"
"18259","STAP2"
"18260","MPND"
"18261","AC007292.3"
"18262","AC007292.2"
"18263","SH3GL1"
"18264","AC007292.1"
"18265","CHAF1A"
"18266","UBXN6"
"18267","AC011498.6"
"18268","AC011498.1"
"18269","HDGFL2"
"18270","PLIN4"
"18271","PLIN5"
"18272","AC011498.4"
"18273","LRG1"
"18274","SEMA6B"
"18275","TNFAIP8L1"
"18276","MYDGF"
"18277","AC005339.1"
"18278","DPP9"
"18279","MIR7-3HG"
"18280","AC005523.1"
"18281","FEM1A"
"18282","AC005523.2"
"18283","TICAM1"
"18284","AC027319.1"
"18285","PLIN3"
"18286","UHRF1"
"18287","KDM4B"
"18288","PTPRS"
"18289","AC022517.1"
"18290","AC005790.1"
"18291","TINCR"
"18292","SAFB2"
"18293","SAFB"
"18294","RPL36"
"18295","C19orf70"
"18296","HSD11B1L"
"18297","LONP1"
"18298","CATSPERD"
"18299","PRR22"
"18300","DUS3L"
"18301","NRTN"
"18302","FUT6"
"18303","FUT3"
"18304","AC024592.3"
"18305","NDUFA11"
"18306","VMAC"
"18307","AC104532.2"
"18308","CAPS"
"18309","RANBP3"
"18310","AC011444.1"
"18311","RFX2"
"18312","AC011444.2"
"18313","MLLT1"
"18314","AC011471.2"
"18315","CLPP"
"18316","ALKBH7"
"18317","PSPN"
"18318","GTF2F1"
"18319","KHSRP"
"18320","SLC25A41"
"18321","SLC25A23"
"18322","CRB3"
"18323","TUBB4A"
"18324","AC010503.1"
"18325","TNFSF9"
"18326","TNFSF14"
"18327","C3"
"18328","GPR108"
"18329","TRIP10"
"18330","SH2D3A"
"18331","VAV1"
"18332","ZNF557"
"18333","INSR"
"18334","AC119396.2"
"18335","ARHGEF18"
"18336","PEX11G"
"18337","TEX45"
"18338","ZNF358"
"18339","MCOLN1"
"18340","PNPLA6"
"18341","CAMSAP3"
"18342","XAB2"
"18343","PET100"
"18344","STXBP2"
"18345","RETN"
"18346","MCEMP1"
"18347","TRAPPC5"
"18348","EVI5L"
"18349","PRR36"
"18350","AC010336.3"
"18351","LRRC8E"
"18352","AC010336.1"
"18353","MAP2K7"
"18354","TGFBR3L"
"18355","SNAPC2"
"18356","CTXN1"
"18357","TIMM44"
"18358","ELAVL1"
"18359","AC010336.6"
"18360","AC008946.1"
"18361","CCL25"
"18362","FBN3"
"18363","CERS4"
"18364","CD320"
"18365","NDUFA7"
"18366","RPS28"
"18367","KANK3"
"18368","ANGPTL4"
"18369","RAB11B-AS1"
"18370","RAB11B"
"18371","MARCH2"
"18372","AC136469.1"
"18373","HNRNPM"
"18374","PRAM1"
"18375","ZNF414"
"18376","MYO1F"
"18377","ADAMTS10"
"18378","AC130469.1"
"18379","ZNF558"
"18380","ZNF317"
"18381","OR7D2"
"18382","AC011451.1"
"18383","ZNF699"
"18384","ZNF559"
"18385","ZNF559-ZNF177"
"18386","ZNF177"
"18387","ZNF266"
"18388","ZNF560"
"18389","ZNF426"
"18390","ZNF426-DT"
"18391","ZNF121"
"18392","ZNF561"
"18393","ZNF562"
"18394","ZNF846"
"18395","FBXL12"
"18396","UBL5"
"18397","AC008752.2"
"18398","PIN1"
"18399","OLFM2"
"18400","COL5A3"
"18401","AC008742.1"
"18402","C19orf66"
"18403","ANGPTL6"
"18404","PPAN"
"18405","P2RY11"
"18406","EIF3G"
"18407","DNMT1"
"18408","S1PR2"
"18409","MRPL4"
"18410","ICAM1"
"18411","AC011511.5"
"18412","ICAM4"
"18413","ICAM5"
"18414","ZGLP1"
"18415","AC011511.1"
"18416","FDX2"
"18417","RAVER1"
"18418","AC114271.1"
"18419","ICAM3"
"18420","TYK2"
"18421","CDC37"
"18422","PDE4A"
"18423","KEAP1"
"18424","S1PR5"
"18425","ATG4D"
"18426","KRI1"
"18427","CDKN2D"
"18428","SLC44A2"
"18429","ILF3-DT"
"18430","ILF3"
"18431","QTRT1"
"18432","DNM2"
"18433","TMED1"
"18434","C19orf38"
"18435","CARM1"
"18436","YIPF2"
"18437","TIMM29"
"18438","SMARCA4"
"18439","LDLR"
"18440","SPC24"
"18441","KANK2"
"18442","DOCK6"
"18443","AC011472.1"
"18444","AC011472.4"
"18445","ANGPTL8"
"18446","RAB3D"
"18447","TMEM205"
"18448","CCDC159"
"18449","PLPPR2"
"18450","AC024575.1"
"18451","SWSAP1"
"18452","EPOR"
"18453","RGL3"
"18454","CCDC151"
"18455","PRKCSH"
"18456","ELAVL3"
"18457","ZNF653"
"18458","ECSIT"
"18459","CNN1"
"18460","ELOF1"
"18461","ZNF627"
"18462","ACP5"
"18463","AC008543.1"
"18464","ZNF823"
"18465","ZNF441"
"18466","AC008543.5"
"18467","ZNF491"
"18468","ZNF440"
"18469","ZNF439"
"18470","ZNF69"
"18471","ZNF700"
"18472","ZNF763"
"18473","ZNF433"
"18474","AC008770.1"
"18475","ZNF878"
"18476","ZNF844"
"18477","ZNF788P"
"18478","ZNF20"
"18479","ZNF625-ZNF20"
"18480","ZNF625"
"18481","ZNF136"
"18482","ZNF44"
"18483","ZNF563"
"18484","ZNF442"
"18485","AC008758.4"
"18486","ZNF799"
"18487","ZNF443"
"18488","ZNF709"
"18489","ZNF564"
"18490","ZNF490"
"18491","ZNF791"
"18492","AC010422.3"
"18493","MAN2B1"
"18494","WDR83"
"18495","WDR83OS"
"18496","DHPS"
"18497","AC010422.2"
"18498","FBXW9"
"18499","TNPO2"
"18500","TRIR"
"18501","ASNA1"
"18502","BEST2"
"18503","HOOK2"
"18504","JUNB"
"18505","PRDX2"
"18506","AC018761.2"
"18507","THSD8"
"18508","RNASEH2A"
"18509","MAST1"
"18510","DNASE2"
"18511","KLF1"
"18512","GCDH"
"18513","SYCE2"
"18514","FARSA"
"18515","CALR"
"18516","AC092069.1"
"18517","RAD23A"
"18518","GADD45GIP1"
"18519","DAND5"
"18520","NFIX"
"18521","AC138474.1"
"18522","LYL1"
"18523","TRMT1"
"18524","NACC1"
"18525","AC005546.1"
"18526","AC011446.1"
"18527","STX10"
"18528","IER2"
"18529","AC011446.2"
"18530","CACNA1A"
"18531","CCDC130"
"18532","MRI1"
"18533","AC008686.1"
"18534","C19orf53"
"18535","ZSWIM4"
"18536","AC020916.2"
"18537","AC020916.1"
"18538","NANOS3"
"18539","C19orf57"
"18540","CC2D1A"
"18541","PODNL1"
"18542","DCAF15"
"18543","RFX1"
"18544","AC022098.4"
"18545","IL27RA"
"18546","PALM3"
"18547","MISP3"
"18548","SAMD1"
"18549","PRKACA"
"18550","AC022098.3"
"18551","ASF1B"
"18552","AC022098.1"
"18553","ADGRL1"
"18554","AC011509.2"
"18555","LINC01841"
"18556","LINC01842"
"18557","ADGRE5"
"18558","DDX39A"
"18559","PKN1"
"18560","PTGER1"
"18561","GIPC1"
"18562","DNAJB1"
"18563","TECR"
"18564","NDUFB7"
"18565","ZNF333"
"18566","ADGRE2"
"18567","OR7C1"
"18568","SLC1A6"
"18569","OR1I1"
"18570","SYDE1"
"18571","ILVBL"
"18572","AC003956.1"
"18573","NOTCH3"
"18574","EPHX3"
"18575","BRD4"
"18576","AC005776.2"
"18577","AKAP8"
"18578","AKAP8L"
"18579","WIZ"
"18580","RASAL3"
"18581","CYP4F12"
"18582","LINC01764"
"18583","CYP4F11"
"18584","TPM4"
"18585","RAB8A"
"18586","AC008894.2"
"18587","FAM32A"
"18588","AC020911.1"
"18589","AP1M1"
"18590","AC020911.2"
"18591","KLF2"
"18592","AC020917.3"
"18593","EPS15L1"
"18594","C19orf44"
"18595","CHERP"
"18596","AC008764.6"
"18597","SLC35E1"
"18598","AC008764.3"
"18599","AC008764.8"
"18600","MED26"
"18601","AC008764.2"
"18602","SMIM7"
"18603","TMEM38A"
"18604","NWD1"
"18605","SIN3B"
"18606","F2RL3"
"18607","CPAMD8"
"18608","HAUS8"
"18609","MYO9B"
"18610","AC020913.1"
"18611","USE1"
"18612","OCEL1"
"18613","NR2F6"
"18614","USHBP1"
"18615","BABAM1"
"18616","ANKLE1"
"18617","ABHD8"
"18618","MRPL34"
"18619","DDA1"
"18620","ANO8"
"18621","GTPBP3"
"18622","PLVAP"
"18623","CCDC194"
"18624","BST2"
"18625","BISPR"
"18626","MVB12A"
"18627","AC010319.4"
"18628","AC010319.3"
"18629","TMEM221"
"18630","SLC27A1"
"18631","AC010618.3"
"18632","PGLS"
"18633","FAM129C"
"18634","COLGALT1"
"18635","UNC13A"
"18636","MAP1S"
"18637","FCHO1"
"18638","JAK3"
"18639","RPL18A"
"18640","SLC5A5"
"18641","CCDC124"
"18642","KCNN1"
"18643","ARRDC2"
"18644","MAST3"
"18645","PIK3R2"
"18646","IFI30"
"18647","MPV17L2"
"18648","RAB3A"
"18649","AC005759.1"
"18650","AC008397.2"
"18651","PDE4C"
"18652","AC008397.1"
"18653","IQCN"
"18654","JUND"
"18655","LSM4"
"18656","PGPEP1"
"18657","GDF15"
"18658","LRRC25"
"18659","SSBP4"
"18660","ISYNA1"
"18661","ELL"
"18662","FKBP8"
"18663","KXD1"
"18664","AC005253.1"
"18665","UBA52"
"18666","CRLF1"
"18667","REX1BD"
"18668","TMEM59L"
"18669","KLHL26"
"18670","CRTC1"
"18671","COMP"
"18672","UPF1"
"18673","CERS1"
"18674","AC005197.1"
"18675","COPE"
"18676","DDX49"
"18677","HOMER3"
"18678","HOMER3-AS1"
"18679","SUGP2"
"18680","ARMC6"
"18681","SLC25A42"
"18682","TMEM161A"
"18683","BORCS8-MEF2B"
"18684","MEF2B"
"18685","BORCS8"
"18686","RFXANK"
"18687","NR2C2AP"
"18688","NCAN"
"18689","HAPLN4"
"18690","TM6SF2"
"18691","SUGP1"
"18692","MAU2"
"18693","GATAD2A"
"18694","TSSK6"
"18695","NDUFA13"
"18696","YJEFN3"
"18697","CILP2"
"18698","PBX4"
"18699","AC002306.1"
"18700","LPAR2"
"18701","GMIP"
"18702","ATP13A1"
"18703","ZNF101"
"18704","ZNF14"
"18705","LINC00663"
"18706","ZNF506"
"18707","ZNF253"
"18708","AC011477.3"
"18709","ZNF93"
"18710","ZNF682"
"18711","ZNF90"
"18712","AC011447.3"
"18713","ZNF486"
"18714","ZNF737"
"18715","AC010636.2"
"18716","ZNF626"
"18717","ZNF66"
"18718","ZNF85"
"18719","ZNF430"
"18720","ZNF714"
"18721","ZNF431"
"18722","ZNF708"
"18723","ZNF738"
"18724","ZNF493"
"18725","LINC00664"
"18726","ZNF429"
"18727","AC123912.1"
"18728","AC123912.4"
"18729","ZNF100"
"18730","AC092364.1"
"18731","ZNF43"
"18732","ZNF208"
"18733","ZNF257"
"18734","ZNF723"
"18735","AC074135.1"
"18736","ZNF730"
"18737","ZNF724"
"18738","AC092329.3"
"18739","AC092329.1"
"18740","ZNF91"
"18741","AC010300.1"
"18742","LINC01224"
"18743","ZNF675"
"18744","ZNF681"
"18745","ZNF726"
"18746","AC011503.1"
"18747","ZNF254"
"18748","AC092279.1"
"18749","AC073534.2"
"18750","LINC00662"
"18751","AC006504.1"
"18752","AC006504.5"
"18753","UQCRFS1"
"18754","AC007786.1"
"18755","AC007786.2"
"18756","AC007786.3"
"18757","POP4"
"18758","PLEKHF1"
"18759","C19orf12"
"18760","CCNE1"
"18761","URI1"
"18762","ZNF536"
"18763","TSHZ3"
"18764","ZNF507"
"18765","AC007773.1"
"18766","DPY19L3"
"18767","PDCD5"
"18768","ANKRD27"
"18769","RGS9BP"
"18770","AC008736.1"
"18771","NUDT19"
"18772","TDRD12"
"18773","SLC7A9"
"18774","CEP89"
"18775","FAAP24"
"18776","RHPN2"
"18777","GPATCH1"
"18778","LRP3"
"18779","CEBPA"
"18780","CEBPA-DT"
"18781","CEBPG"
"18782","PEPD"
"18783","CHST8"
"18784","KCTD15"
"18785","AC008556.1"
"18786","LSM14A"
"18787","KIAA0355"
"18788","AC010504.1"
"18789","GPI"
"18790","PDCD2L"
"18791","AC008747.1"
"18792","UBA2"
"18793","WTIP"
"18794","SCGB1B2P"
"18795","ZNF302"
"18796","AC020910.4"
"18797","ZNF181"
"18798","ZNF599"
"18799","ZNF30-AS1"
"18800","ZNF30"
"18801","ZNF792"
"18802","GRAMD1A"
"18803","AC020907.3"
"18804","SCN1B"
"18805","HPN"
"18806","FXYD3"
"18807","LGI4"
"18808","FXYD1"
"18809","FXYD7"
"18810","FXYD5"
"18811","LSR"
"18812","USF2"
"18813","HAMP"
"18814","CD22"
"18815","DMKN"
"18816","TMEM147-AS1"
"18817","TMEM147"
"18818","HAUS5"
"18819","RBM42"
"18820","ETV2"
"18821","COX6B1"
"18822","UPK1A"
"18823","KMT2B"
"18824","IGFLR1"
"18825","U2AF1L4"
"18826","PSENEN"
"18827","AD000671.3"
"18828","LIN37"
"18829","AC002398.2"
"18830","HSPB6"
"18831","PROSER3"
"18832","ARHGAP33"
"18833","APLP1"
"18834","NFKBID"
"18835","HCST"
"18836","TYROBP"
"18837","LRFN3"
"18838","AF038458.2"
"18839","SDHAF1"
"18840","SYNE4"
"18841","ALKBH6"
"18842","AC002116.2"
"18843","CLIP3"
"18844","THAP8"
"18845","WDR62"
"18846","OVOL3"
"18847","POLR2I"
"18848","TBCB"
"18849","CAPNS1"
"18850","COX7A1"
"18851","ZNF565"
"18852","ZNF146"
"18853","AC012617.1"
"18854","LINC00665"
"18855","ZFP14"
"18856","ZFP82"
"18857","ZNF566"
"18858","AC092295.2"
"18859","ZNF260"
"18860","ZNF529"
"18861","ZNF529-AS1"
"18862","ZNF382"
"18863","ZNF461"
"18864","AC074138.1"
"18865","LINC01534"
"18866","ZNF567"
"18867","ZNF850"
"18868","AC020928.2"
"18869","AC020928.3"
"18870","AC020928.1"
"18871","ZNF790"
"18872","ZNF345"
"18873","ZNF829"
"18874","ZNF568"
"18875","ZNF420"
"18876","AC012309.1"
"18877","ZNF585A"
"18878","ZNF585B"
"18879","ZNF383"
"18880","LINC01535"
"18881","AC016590.1"
"18882","HKR1"
"18883","AC016590.3"
"18884","ZNF527"
"18885","ZNF569"
"18886","ZNF570"
"18887","ZNF793-AS1"
"18888","AC022148.2"
"18889","ZNF793"
"18890","AC022148.1"
"18891","ZNF571-AS1"
"18892","ZNF540"
"18893","ZNF571"
"18894","ZFP30"
"18895","ZNF781"
"18896","ZNF607"
"18897","AC093227.1"
"18898","ZNF573"
"18899","SIPA1L3"
"18900","DPF1"
"18901","SPINT2"
"18902","PPP1R14A"
"18903","C19orf33"
"18904","YIF1B"
"18905","KCNK6"
"18906","CATSPERG"
"18907","PSMD8"
"18908","GGN"
"18909","SPRED3"
"18910","FAM98C"
"18911","RASGRP4"
"18912","RYR1"
"18913","MAP4K1"
"18914","EIF3K"
"18915","ACTN4"
"18916","CAPN12"
"18917","AC022144.1"
"18918","LGALS7B"
"18919","LGALS4"
"18920","ECH1"
"18921","HNRNPL"
"18922","RINL"
"18923","SIRT2"
"18924","NFKBIB"
"18925","CCER2"
"18926","SARS2"
"18927","MRPS12"
"18928","ERVK9-11"
"18929","FBXO17"
"18930","FBXO27"
"18931","PAK4"
"18932","AC011443.1"
"18933","LRFN1"
"18934","GMFG"
"18935","AC011445.2"
"18936","SAMD4B"
"18937","PAF1"
"18938","MED29"
"18939","ZFP36"
"18940","PLEKHG2"
"18941","RPS16"
"18942","SUPT5H"
"18943","TIMM50"
"18944","DLL3"
"18945","SELENOV"
"18946","EID2B"
"18947","EID2"
"18948","AC005393.1"
"18949","DYRK1B"
"18950","FBL"
"18951","FCGBP"
"18952","PSMC4"
"18953","ZNF546"
"18954","ZNF780B"
"18955","ZNF780A"
"18956","AC005614.1"
"18957","MAP3K10"
"18958","TTC9B"
"18959","CNTD2"
"18960","AKT2"
"18961","C19orf47"
"18962","PLD3"
"18963","HIPK4"
"18964","PRX"
"18965","SERTAD1"
"18966","AC010271.2"
"18967","SERTAD3"
"18968","BLVRB"
"18969","SPTBN4"
"18970","SHKBP1"
"18971","LTBP4"
"18972","NUMBL"
"18973","COQ8B"
"18974","ITPKC"
"18975","C19orf54"
"18976","SNRPA"
"18977","MIA-RAB4B"
"18978","MIA"
"18979","RAB4B"
"18980","AC008537.4"
"18981","EGLN2"
"18982","CYP2S1"
"18983","AXL"
"18984","HNRNPUL1"
"18985","TGFB1"
"18986","CCDC97"
"18987","TMEM91"
"18988","B9D2"
"18989","EXOSC5"
"18990","BCKDHA"
"18991","B3GNT8"
"18992","DMAC2"
"18993","ERICH4"
"18994","PCAT19"
"18995","LINC01480"
"18996","AC243960.1"
"18997","CEACAM21"
"18998","RPS19"
"18999","CD79A"
"19000","ARHGEF1"
"19001","AC010616.1"
"19002","RABAC1"
"19003","ATP1A3"
"19004","GRIK5"
"19005","ZNF574"
"19006","POU2F2"
"19007","DEDD2"
"19008","ZNF526"
"19009","GSK3A"
"19010","ERF"
"19011","CIC"
"19012","PAFAH1B3"
"19013","PRR19"
"19014","TMEM145"
"19015","MEGF8"
"19016","CNFN"
"19017","LIPE-AS1"
"19018","LIPE"
"19019","CEACAM1"
"19020","PSG11"
"19021","LYPD3"
"19022","PHLDB3"
"19023","ETHE1"
"19024","ZNF575"
"19025","XRCC1"
"19026","PINLYP"
"19027","IRGQ"
"19028","ZNF576"
"19029","SRRM5"
"19030","ZNF428"
"19031","CADM4"
"19032","PLAUR"
"19033","SMG9"
"19034","KCNN4"
"19035","LYPD5"
"19036","ZNF283"
"19037","ZNF404"
"19038","AC006213.2"
"19039","AC006213.3"
"19040","ZNF45"
"19041","ZNF221"
"19042","ZNF155"
"19043","AC006213.1"
"19044","ZNF230"
"19045","ZNF222"
"19046","ZNF223"
"19047","ZNF284"
"19048","ZNF224"
"19049","AC021092.1"
"19050","ZNF225"
"19051","ZNF234"
"19052","ZNF226"
"19053","ZNF227"
"19054","ZNF235"
"19055","ZNF233"
"19056","ZNF112"
"19057","ZNF285"
"19058","ZNF229"
"19059","ZNF180"
"19060","AC243964.2"
"19061","PVR"
"19062","CEACAM19"
"19063","CEACAM16"
"19064","BCL3"
"19065","BCAM"
"19066","NECTIN2"
"19067","AC011481.2"
"19068","TOMM40"
"19069","APOE"
"19070","APOC1"
"19071","APOC2"
"19072","CLPTM1"
"19073","RELB"
"19074","CLASRP"
"19075","ZNF296"
"19076","GEMIN7-AS1"
"19077","GEMIN7"
"19078","MARK4"
"19079","PPP1R37"
"19080","AC005757.1"
"19081","NKPD1"
"19082","TRAPPC6A"
"19083","BLOC1S3"
"19084","EXOC3L2"
"19085","KLC3"
"19086","ERCC2"
"19087","PPP1R13L"
"19088","CD3EAP"
"19089","ERCC1"
"19090","FOSB"
"19091","RTN2"
"19092","PPM1N"
"19093","VASP"
"19094","OPA3"
"19095","GPR4"
"19096","EML2"
"19097","GIPR"
"19098","SNRPD2"
"19099","QPCTL"
"19100","FBXO46"
"19101","SIX5"
"19102","DM1-AS"
"19103","DMPK"
"19104","DMWD"
"19105","SYMPK"
"19106","AC092301.1"
"19107","IRF2BP1"
"19108","MYPOP"
"19109","NANOS2"
"19110","NOVA2"
"19111","CCDC61"
"19112","AC007785.3"
"19113","IGFL4"
"19114","HIF3A"
"19115","AC007193.2"
"19116","PPP5C"
"19117","AC007193.1"
"19118","CCDC8"
"19119","PNMA8C"
"19120","PNMA8A"
"19121","PPP5D1"
"19122","PNMA8B"
"19123","CALM3"
"19124","PTGIR"
"19125","GNG8"
"19126","DACT3"
"19127","DACT3-AS1"
"19128","PRKD2"
"19129","STRN4"
"19130","FKRP"
"19131","SLC1A5"
"19132","AC008622.2"
"19133","AP2S1"
"19134","ARHGAP35"
"19135","NPAS1"
"19136","TMEM160"
"19137","ZC3H4"
"19138","SAE1"
"19139","BBC3"
"19140","CCDC9"
"19141","INAFM1"
"19142","C5AR1"
"19143","C5AR2"
"19144","DHX34"
"19145","MEIS3"
"19146","SLC8A2"
"19147","KPTN"
"19148","NAPA-AS1"
"19149","NAPA"
"19150","ZNF541"
"19151","AC010331.1"
"19152","BICRA"
"19153","EHD2"
"19154","NOP53"
"19155","SELENOW"
"19156","CRX"
"19157","PLA2G4C"
"19158","LIG1"
"19159","ZSWIM9"
"19160","CARD8"
"19161","AC011466.1"
"19162","CARD8-AS1"
"19163","AC008392.1"
"19164","ZNF114"
"19165","CCDC114"
"19166","EMP3"
"19167","TMEM143"
"19168","SYNGR4"
"19169","KDELR1"
"19170","GRIN2D"
"19171","GRWD1"
"19172","KCNJ14"
"19173","CYTH2"
"19174","LMTK3"
"19175","AC008403.3"
"19176","SULT2B1"
"19177","FAM83E"
"19178","RPL18"
"19179","AC022154.1"
"19180","SPHK2"
"19181","DBP"
"19182","CA11"
"19183","NTN5"
"19184","FUT2"
"19185","MAMSTR"
"19186","RASIP1"
"19187","IZUMO1"
"19188","FUT1"
"19189","BCAT2"
"19190","HSD17B14"
"19191","PLEKHA4"
"19192","PPP1R15A"
"19193","NUCB1"
"19194","DHDH"
"19195","BAX"
"19196","FTL"
"19197","GYS1"
"19198","RUVBL2"
"19199","KCNA7"
"19200","SNRNP70"
"19201","LIN7B"
"19202","C19orf73"
"19203","PPFIA3"
"19204","HRC"
"19205","TRPM4"
"19206","SLC6A16"
"19207","AC011450.1"
"19208","CD37"
"19209","TEAD2"
"19210","DKKL1"
"19211","SLC17A7"
"19212","PIH1D1"
"19213","ALDH16A1"
"19214","FLT3LG"
"19215","RPL13A"
"19216","RPS11"
"19217","FCGRT"
"19218","RCN3"
"19219","NOSIP"
"19220","PRRG2"
"19221","PRR12"
"19222","RRAS"
"19223","SCAF1"
"19224","IRF3"
"19225","BCL2L12"
"19226","PRMT1"
"19227","ADM5"
"19228","CPT1C"
"19229","AP2A1"
"19230","FUZ"
"19231","AC006942.1"
"19232","MED25"
"19233","PTOV1-AS1"
