"","x"
"10945","AL117336.3"
"10946","GJD4"
"10947","FZD8"
"10948","AL132657.1"
"10949","ZNF248"
"10950","AL135791.1"
"10951","ZNF25"
"10952","ZNF33A"
"10953","ZNF37A"
"10954","AL117339.5"
"10955","AL117339.4"
"10956","LINC00839"
"10957","ZNF33B"
"10958","BMS1"
"10959","RET"
"10960","AC010864.1"
"10961","CSGALNACT2"
"10962","RASGEF1A"
"10963","HNRNPF"
"10964","AL450326.1"
"10965","ZNF487"
"10966","ZNF239"
"10967","ZNF485"
"10968","ZNF32"
"10969","CXCL12"
"10970","TMEM72-AS1"
"10971","RASSF4"
"10972","DEPP1"
"10973","C10orf25"
"10974","ZNF22"
"10975","OR13A1"
"10976","ALOX5"
"10977","MARCH8"
"10978","ZFAND4"
"10979","WASHC2C"
"10980","AGAP4"
"10981","TIMM23"
"10982","NCOA4"
"10983","SYT15"
"10984","AL356056.2"
"10985","AL356056.1"
"10986","PTPN20"
"10987","ZNF488"
"10988","AGAP9"
"10989","BX547991.1"
"10990","MAPK8"
"10991","ARHGAP22"
"10992","WDFY4"
"10993","VSTM4"
"10994","TMEM273"
"10995","ERCC6"
"10996","PARG"
"10997","TIMM23B"
"10998","LINC00843"
"10999","AGAP6"
"11000","WASHC2A"
"11001","ASAH2"
"11002","SGMS1"
"11003","SGMS1-AS1"
"11004","ASAH2B"
"11005","PRKG1"
"11006","CSTF2T"
"11007","DKK1"
"11008","LINC01468"
"11009","AC074327.1"
"11010","ZWINT"
"11011","IPMK"
"11012","CISD1"
"11013","UBE2D1"
"11014","TFAM"
"11015","BICC1"
"11016","LINC00844"
"11017","PHYHIPL"
"11018","FAM13C"
"11019","SLC16A9"
"11020","CCDC6"
"11021","ANK3"
"11022","CDK1"
"11023","RHOBTB1"
"11024","TMEM26"
"11025","TMEM26-AS1"
"11026","ARID5B"
"11027","RTKN2"
"11028","AC024597.1"
"11029","ZNF365"
"11030","ADO"
"11031","EGR2"
"11032","NRBF2"
"11033","JMJD1C"
"11034","JMJD1C-AS1"
"11035","REEP3"
"11036","LINC01515"
"11037","CTNNA3"
"11038","LRRTM3"
"11039","DNAJC12"
"11040","AL133551.1"
"11041","SIRT1"
"11042","HERC4"
"11043","PBLD"
"11044","HNRNPH3"
"11045","RUFY2"
"11046","DNA2"
"11047","SLC25A16"
"11048","TET1"
"11049","CCAR1"
"11050","STOX1"
"11051","DDX50"
"11052","DDX21"
"11053","KIF1BP"
"11054","SRGN"
"11055","VPS26A"
"11056","SUPV3L1"
"11057","HK1"
"11058","TACR2"
"11059","TSPAN15"
"11060","NEUROG3"
"11061","AL450311.2"
"11062","FAM241B"
"11063","COL13A1"
"11064","H2AFY2"
"11065","AIFM2"
"11066","TYSND1"
"11067","SAR1A"
"11068","PPA1"
"11069","NPFFR1"
"11070","LRRC20"
"11071","EIF4EBP2"
"11072","NODAL"
"11073","PALD1"
"11074","PRF1"
"11075","ADAMTS14"
"11076","SGPL1"
"11077","PCBD1"
"11078","UNC5B"
"11079","UNC5B-AS1"
"11080","SLC29A3"
"11081","CDH23"
"11082","C10orf105"
"11083","VSIR"
"11084","PSAP"
"11085","AC073370.1"
"11086","CHST3"
"11087","SPOCK2"
"11088","ASCC1"
"11089","ANAPC16"
"11090","DDIT4"
"11091","DDIT4-AS1"
"11092","DNAJB12"
"11093","MICU1"
"11094","MCU"
"11095","PLA2G12B"
"11096","P4HA1"
"11097","AL731563.3"
"11098","NUDT13"
"11099","AC016394.2"
"11100","ECD"
"11101","FAM149B1"
"11102","DNAJC9"
"11103","DNAJC9-AS1"
"11104","MRPS16"
"11105","AC016394.1"
"11106","CFAP70"
"11107","ANXA7"
"11108","MSS51"
"11109","PPP3CB"
"11110","USP54"
"11111","AC073389.1"
"11112","MYOZ1"
"11113","SYNPO2L"
"11114","AGAP5"
"11115","AC022400.6"
"11116","SEC24C"
"11117","FUT11"
"11118","CHCHD1"
"11119","ZSWIM8"
"11120","AC022400.7"
"11121","NDST2"
"11122","CAMK2G"
"11123","PLAU"
"11124","C10orf55"
"11125","VCL"
"11126","AP3M1"
"11127","ADK"
"11128","KAT6B"
"11129","SAMD8"
"11130","VDAC2"
"11131","COMTD1"
"11132","ZNF503-AS1"
"11133","ZNF503"
"11134","ZNF503-AS2"
"11135","AC010997.5"
"11136","AC010997.4"
"11137","LRMDA"
"11138","KCNMA1"
"11139","KCNMA1-AS1"
"11140","KCNMA1-AS3"
"11141","AL450306.1"
"11142","DLG5"
"11143","POLR3A"
"11144","RPS24"
"11145","LINC00595"
"11146","ZMIZ1-AS1"
"11147","ZMIZ1"
"11148","PPIF"
"11149","ZCCHC24"
"11150","EIF5AL1"
"11151","BX248123.1"
"11152","AL132656.2"
"11153","NUTM2B-AS1"
"11154","AL135925.1"
"11155","NUTM2E"
"11156","SFTPD"
"11157","TMEM254-AS1"
"11158","TMEM254"
"11159","PLAC9"
"11160","ANXA11"
"11161","FAM213A"
"11162","TSPAN14"
"11163","AC021028.1"
"11164","SH2D4B"
"11165","AL603756.1"
"11166","GHITM"
"11167","CDHR1"
"11168","RGR"
"11169","CCSER2"
"11170","GRID1"
"11171","WAPL"
"11172","AL731569.1"
"11173","LDB3"
"11174","AC067750.1"
"11175","BMPR1A"
"11176","MMRN2"
"11177","SNCG"
"11178","ADIRF"
"11179","AL136982.7"
"11180","GLUD1"
"11181","SHLD2"
"11182","NUTM2A-AS1"
"11183","NUTM2A"
"11184","NUTM2D"
"11185","MINPP1"
"11186","PAPSS2"
"11187","ATAD1"
"11188","KLLN"
"11189","PTEN"
"11190","RNLS"
"11191","LIPN"
"11192","ANKRD22"
"11193","STAMBPL1"
"11194","ACTA2-AS1"
"11195","ACTA2"
"11196","FAS"
"11197","CH25H"
"11198","LIPA"
"11199","IFIT2"
"11200","IFIT3"
"11201","IFIT1"
"11202","IFIT5"
"11203","PANK1"
"11204","KIF20B"
"11205","LINC00865"
"11206","LINC01374"
"11207","HTR7"
"11208","RPP30"
"11209","AL365434.2"
"11210","PCGF5"
"11211","HECTD2"
"11212","PPP1R3C"
"11213","TNKS2-AS1"
"11214","TNKS2"
"11215","FGFBP3"
"11216","AL359198.1"
"11217","BTAF1"
"11218","CPEB3"
"11219","MARCH5"
"11220","IDE"
"11221","KIF11"
"11222","HHEX"
"11223","EXOC6"
"11224","CYP26A1"
"11225","MYOF"
"11226","CEP55"
"11227","FFAR4"
"11228","RBP4"
"11229","FRA10AC1"
"11230","LGI1"
"11231","SLC35G1"
"11232","PLCE1"
"11233","AL139124.1"
"11234","NOC3L"
"11235","TBC1D12"
"11236","HELLS"
"11237","CYP2C18"
"11238","PDLIM1"
"11239","SORBS1"
"11240","ALDH18A1"
"11241","TCTN3"
"11242","ENTPD1"
"11243","ENTPD1-AS1"
"11244","AL365273.2"
"11245","CC2D2B"
"11246","CCNJ"
"11247","ZNF518A"
"11248","BLNK"
"11249","TLL2"
"11250","TM9SF3"
"11251","PIK3AP1"
"11252","LCOR"
"11253","SLIT1"
"11254","ARHGAP19"
"11255","FRAT1"
"11256","FRAT2"
"11257","RRP12"
"11258","PGAM1"
"11259","EXOSC1"
"11260","ZDHHC16"
"11261","MMS19"
"11262","UBTD1"
"11263","ANKRD2"
"11264","MORN4"
"11265","PI4K2A"
"11266","AVPI1"
"11267","MARVELD1"
"11268","ZFYVE27"
"11269","GOLGA7B"
"11270","R3HCC1L"
"11271","PYROXD2"
"11272","HPS1"
"11273","GOT1"
"11274","AL391684.1"
"11275","SLC25A28"
"11276","AL353719.1"
"11277","AL133353.1"
"11278","ENTPD7"
"11279","CUTC"
"11280","COX15"
"11281","ABCC2"
"11282","DNMBP"
"11283","DNMBP-AS1"
"11284","ERLIN1"
"11285","CHUK"
"11286","CWF19L1"
"11287","BLOC1S2"
"11288","PKD2L1"
"11289","SCD"
"11290","OLMALINC"
"11291","SEC31B"
"11292","NDUFB8"
"11293","HIF1AN"
"11294","AL138762.1"
"11295","SLF2"
"11296","MRPL43"
"11297","SEMA4G"
"11298","TWNK"
"11299","LZTS2"
"11300","PDZD7"
"11301","SFXN3"
"11302","KAZALD1"
"11303","BTRC"
"11304","DPCD"
"11305","POLL"
"11306","FBXW4"
"11307","NPM3"
"11308","OGA"
"11309","KCNIP2"
"11310","ARMH3"
"11311","HPS6"
"11312","LDB1"
"11313","PPRC1"
"11314","NOLC1"
"11315","ELOVL3"
"11316","GBF1"
"11317","NFKB2"
"11318","PSD"
"11319","FBXL15"
"11320","CUEDC2"
"11321","C10orf95"
"11322","MFSD13A"
"11323","ACTR1A"
"11324","AL121928.1"
"11325","SUFU"
"11326","TRIM8"
"11327","AL391121.1"
"11328","ARL3"
"11329","SFXN2"
"11330","WBP1L"
"11331","CYP17A1"
"11332","CYP17A1-AS1"
"11333","AL358790.1"
"11334","BORCS7"
"11335","AL356608.1"
"11336","CNNM2"
"11337","NT5C2"
"11338","RPEL1"
"11339","INA"
"11340","PCGF6"
"11341","TAF5"
"11342","ATP5MD"
"11343","PDCD11"
"11344","CALHM2"
"11345","AL139339.1"
"11346","NEURL1"
"11347","SH3PXD2A"
"11348","AL121929.2"
"11349","STN1"
"11350","SLK"
"11351","COL17A1"
"11352","SFR1"
"11353","CFAP43"
"11354","GSTO1"
"11355","GSTO2"
"11356","ITPRIP"
"11357","AL162742.1"
"11358","CFAP58-DT"
"11359","CFAP58"
"11360","SORCS1"
"11361","XPNPEP1"
"11362","ADD3"
"11363","MXI1"
"11364","SMNDC1"
"11365","DUSP5"
"11366","SMC3"
"11367","PDCD4-AS1"
"11368","PDCD4"
"11369","BBIP1"
"11370","AL158163.2"
"11371","AL158163.1"
"11372","SHOC2"
"11373","ADRA2A"
"11374","GPAM"
"11375","ACSL5"
"11376","AL157786.1"
"11377","ZDHHC6"
"11378","VTI1A"
"11379","TCF7L2"
"11380","AL158212.2"
"11381","CASP7"
"11382","DCLRE1A"
"11383","NHLRC2"
"11384","ADRB1"
"11385","CCDC186"
"11386","AFAP1L2"
"11387","ABLIM1"
"11388","FAM160B1"
"11389","TRUB1"
"11390","ATRNL1"
"11391","GFRA1"
"11392","HSPA12A"
"11393","ENO4"
"11394","SHTN1"
"11395","SLC18A2"
"11396","AL391988.1"
"11397","PDZD8"
"11398","EMX2OS"
"11399","EMX2"
"11400","RAB11FIP2"
"11401","CASC2"
"11402","FAM204A"
"11403","CACUL1"
"11404","NANOS1"
"11405","EIF3A"
"11406","FAM45A"
"11407","SFXN4"
"11408","PRDX3"
"11409","GRK5"
"11410","RGS10"
"11411","TIAL1"
"11412","BAG3"
"11413","INPP5F"
"11414","MCMBP"
"11415","SEC23IP"
"11416","PLPP4"
"11417","WDR11-AS1"
"11418","WDR11"
"11419","AC010998.2"
"11420","FGFR2"
"11421","ATE1"
"11422","NSMCE4A"
"11423","AL731566.1"
"11424","TACC2"
"11425","PLEKHA1"
"11426","HTRA1"
"11427","CUZD1"
"11428","FAM24B"
"11429","C10orf88"
"11430","PSTK"
"11431","IKZF5"
"11432","ACADSB"
"11433","BUB3"
"11434","CHST15"
"11435","OAT"
"11436","LHPP"
"11437","AC068896.1"
"11438","FAM53B"
"11439","EEF1AKMT2"
"11440","ABRAXAS2"
"11441","ZRANB1"
"11442","AL731577.1"
"11443","CTBP2"
"11444","AL731571.1"
"11445","AL158835.1"
"11446","EDRF1"
"11447","EDRF1-AS1"
"11448","MMP21"
"11449","UROS"
"11450","BCCIP"
"11451","DHX32"
"11452","FANK1"
"11453","ADAM12"
"11454","C10orf90"
"11455","DOCK1"
"11456","FAM196A"
"11457","PTPRE"
"11458","MKI67"
"11459","MGMT"
"11460","AL157832.1"
"11461","AL157832.3"
"11462","EBF3"
"11463","AL354950.1"
"11464","C10orf143"
"11465","GLRX3"
"11466","PPP2R2D"
"11467","BNIP3"
"11468","AL162274.2"
"11469","AL162274.1"
"11470","JAKMIP3"
"11471","DPYSL4"
"11472","STK32C"
"11473","LRRC27"
"11474","PWWP2B"
"11475","AL451069.2"
"11476","C10orf91"
"11477","INPP5A"
"11478","NKX6-2"
"11479","CFAP46"
"11480","ADGRA1"
"11481","ADGRA1-AS1"
"11482","UTF1"
"11483","VENTX"
"11484","MIR202HG"
"11485","AL592071.1"
"11486","ADAM8"
"11487","TUBGCP2"
"11488","AL360181.2"
"11489","ZNF511"
"11490","CALY"
"11491","FUOM"
"11492","ECHS1"
"11493","PAOX"
"11494","MTG1"
"11495","SCART1"
"11496","CYP2E1"
"11497","SYCE1"
"11498","IQSEC3"
"11499","AC026369.3"
"11500","SLC6A12"
"11501","SLC6A13"
"11502","KDM5A"
"11503","CCDC77"
"11504","B4GALNT3"
"11505","NINJ2"
"11506","AC021054.1"
"11507","WNK1"
"11508","RAD52"
"11509","AC004803.1"
"11510","ERC1"
"11511","WNT5B"
"11512","FBXL14"
"11513","ADIPOR2"
"11514","CACNA2D4"
"11515","DCP1B"
"11516","CACNA1C"
"11517","CACNA1C-AS2"
"11518","FKBP4"
"11519","ITFG2-AS1"
"11520","ITFG2"
"11521","NRIP2"
"11522","FOXM1"
"11523","RHNO1"
"11524","TULP3"
"11525","TEAD4"
"11526","TSPAN9"
"11527","CRACR2A"
"11528","PARP11"
"11529","CCND2"
"11530","TIGAR"
"11531","FGF23"
"11532","C12orf4"
"11533","RAD51AP1"
"11534","DYRK4"
"11535","AKAP3"
"11536","NDUFA9"
"11537","GALNT8"
"11538","KCNA1"
"11539","VWF"
"11540","CD9"
"11541","PLEKHG6"
"11542","TNFRSF1A"
"11543","SCNN1A"
"11544","LTBR"
"11545","AC005840.2"
"11546","CD27"
"11547","TAPBPL"
"11548","VAMP1"
"11549","AC005840.4"
"11550","MRPL51"
"11551","NCAPD2"
"11552","GAPDH"
"11553","AC006064.4"
"11554","IFFO1"
"11555","AC006064.1"
"11556","NOP2"
"11557","CHD4"
"11558","AC006064.2"
"11559","LPAR5"
"11560","ACRBP"
"11561","ING4"
"11562","ZNF384"
"11563","PIANP"
"11564","COPS7A"
"11565","AC125494.2"
"11566","MLF2"
"11567","PTMS"
"11568","LAG3"
"11569","CD4"
"11570","GPR162"
"11571","P3H3"
"11572","GNB3"
"11573","CDCA3"
"11574","USP5"
"11575","TPI1"
"11576","SPSB2"
"11577","LRRC23"
"11578","U47924.3"
"11579","ENO2"
"11580","ATN1"
"11581","C12orf57"
"11582","U47924.2"
"11583","PTPN6"
"11584","MIR200CHG"
"11585","PHB2"
"11586","EMG1"
"11587","LPCAT3"
"11588","C1S"
"11589","C1R"
"11590","C1RL"
"11591","C1RL-AS1"
"11592","CLSTN3"
"11593","PEX5"
"11594","CD163L1"
"11595","CD163"
"11596","CLEC4C"
"11597","NANOG"
"11598","SLC2A14"
"11599","SLC2A3"
"11600","FOXJ2"
"11601","C3AR1"
"11602","NECAP1"
"11603","CLEC4A"
"11604","FAM66C"
"11605","AC092111.1"
"11606","FAM90A1"
"11607","LINC02449"
"11608","LINC00937"
"11609","CLEC6A"
"11610","CLEC4D"
"11611","CLEC4E"
"11612","AC092746.1"
"11613","MFAP5"
"11614","RIMKLB"
"11615","AC092490.1"
"11616","PHC1"
"11617","M6PR"
"11618","KLRG1"
"11619","A2M-AS1"
"11620","A2M"
"11621","LINC00987"
"11622","LINC02367"
"11623","KLRB1"
"11624","AC010186.1"
"11625","CLEC2D"
"11626","CLECL1"
"11627","CD69"
"11628","KLRF1"
"11629","CLEC2B"
"11630","AC091814.1"
"11631","CLEC2A"
"11632","LINC02470"
"11633","CLEC12A-AS1"
"11634","CLEC12A"
"11635","CLEC1B"
"11636","CLEC12B"
"11637","CLEC9A"
"11638","CLEC1A"
"11639","CLEC7A"
"11640","OLR1"
"11641","TMEM52B"
"11642","GABARAPL1"
"11643","KLRD1"
"11644","AC022075.1"
"11645","KLRK1"
"11646","KLRC4"
"11647","KLRC2"
"11648","KLRC1"
"11649","MAGOHB"
"11650","STYK1"
"11651","YBX3"
"11652","PRH1"
"11653","PRR4"
"11654","TAS2R13"
"11655","TAS2R14"
"11656","TAS2R20"
"11657","TAS2R19"
"11658","TAS2R31"
"11659","TAS2R46"
"11660","TAS2R43"
"11661","TAS2R30"
"11662","SMIM10L1"
"11663","LINC01252"
"11664","ETV6"
"11665","BCL2L14"
"11666","LRP6"
"11667","MANSC1"
"11668","LOH12CR2"
"11669","BORCS5"
"11670","DUSP16"
"11671","CREBL2"
"11672","AC008115.4"
"11673","GPR19"
"11674","CDKN1B"
"11675","APOLD1"
"11676","DDX47"
"11677","GPRC5A"
"11678","GPRC5D-AS1"
"11679","HEBP1"
"11680","FAM234B"
"11681","EMP1"
"11682","GRIN2B"
"11683","ATF7IP"
"11684","PLBD1"
"11685","PLBD1-AS1"
"11686","AC010168.1"
"11687","HIST4H4"
"11688","H2AFJ"
"11689","WBP11"
"11690","C12orf60"
"11691","MGP"
"11692","ERP27"
"11693","ARHGDIB"
"11694","PDE6H"
"11695","RERG"
"11696","PTPRO"
"11697","EPS8"
"11698","STRAP"
"11699","DERA"
"11700","MGST1"
"11701","LMO3"
"11702","RERGL"
"11703","PLEKHA5"
"11704","AEBP2"
"11705","PDE3A"
"11706","SLCO1C1"
"11707","SLCO1A2"
"11708","PYROXD1"
"11709","RECQL"
"11710","GOLT1B"
"11711","LDHB"
"11712","KCNJ8"
"11713","ABCC9"
"11714","CMAS"
"11715","ST8SIA1"
"11716","C2CD5"
"11717","AC053513.1"
"11718","AC087241.3"
"11719","ETNK1"
"11720","SOX5"
"11721","BCAT1"
"11722","AC026310.2"
"11723","LRMP"
"11724","CASC1"
"11725","ETFRF1"
"11726","KRAS"
"11727","AC092794.1"
"11728","AC087239.1"
"11729","RASSF8-AS1"
"11730","RASSF8"
"11731","BHLHE41"
"11732","SSPN"
"11733","AC022509.3"
"11734","AC022509.2"
"11735","AC022509.1"
"11736","AC022509.4"
"11737","ITPR2"
"11738","INTS13"
"11739","FGFR1OP2"
"11740","TM7SF3"
"11741","MED21"
"11742","AC092747.4"
"11743","STK38L"
"11744","ARNTL2"
"11745","PPFIBP1"
"11746","MRPS35"
"11747","KLHL42"
"11748","PTHLH"
"11749","CCDC91"
"11750","AC022364.1"
"11751","AC012150.1"
"11752","FAR2"
"11753","AC012150.2"
"11754","AC009318.4"
"11755","AC009318.1"
"11756","AC009318.3"
"11757","AC009318.2"
"11758","ERGIC2"
"11759","OVCH1-AS1"
"11760","TMTC1"
"11761","IPO8"
"11762","CAPRIN2"
"11763","TSPAN11"
"11764","DDX11-AS1"
"11765","DDX11"
"11766","SINHCAF"
"11767","AC024940.1"
"11768","DENND5B"
"11769","DENND5B-AS1"
"11770","ETFBKMT"
"11771","AMN1"
"11772","AC023157.3"
"11773","H3F3C"
"11774","KIAA1551"
"11775","AC016957.2"
"11776","BICD1"
"11777","FGD4"
"11778","DNM1L"
"11779","AC084824.5"
"11780","YARS2"
"11781","PKP2"
"11782","ALG10"
"11783","ALG10B"
"11784","CPNE8"
"11785","AC067735.1"
"11786","KIF21A"
"11787","ABCD2"
"11788","SLC2A13"
"11789","LINC02555"
"11790","AC079630.1"
"11791","LRRK2"
"11792","CNTN1"
"11793","PDZRN4"
"11794","AC090630.1"
"11795","GXYLT1"
"11796","YAF2"
"11797","PPHLN1"
"11798","ZCRB1"
"11799","PRICKLE1"
"11800","AC079601.1"
"11801","PUS7L"
"11802","IRAK4"
"11803","TWF1"
"11804","TMEM117"
"11805","NELL2"
"11806","DBX2"
"11807","ANO6"
"11808","AC008124.1"
"11809","ARID2"
"11810","SCAF11"
"11811","SLC38A1"
"11812","SLC38A2"
"11813","AC008014.1"
"11814","AC025031.4"
"11815","AC008035.1"
"11816","SLC38A4"
"11817","AMIGO2"
"11818","PCED1B"
"11819","AC008083.2"
"11820","RPAP3"
"11821","AC004241.1"
"11822","ENDOU"
"11823","RAPGEF3"
"11824","SLC48A1"
"11825","HDAC7"
"11826","AC004466.1"
"11827","VDR"
"11828","TMEM106C"
"11829","AC004801.6"
"11830","SENP1"
"11831","PFKM"
"11832","ASB8"
"11833","CCDC184"
"11834","AC024257.3"
"11835","ZNF641"
"11836","KANSL2"
"11837","CCNT1"
"11838","ADCY6"
"11839","CACNB3"
"11840","DDX23"
"11841","RND1"
"11842","AC073610.3"
"11843","CCDC65"
"11844","FKBP11"
"11845","ARF3"
"11846","WNT10B"
"11847","DDN"
"11848","DDN-AS1"
"11849","PRKAG1"
"11850","KMT2D"
"11851","RHEBL1"
"11852","LMBR1L"
"11853","AC011603.2"
"11854","TUBA1B"
"11855","TUBA1A"
"11856","TUBA1C"
"11857","AC010173.1"
"11858","AC125611.3"
"11859","TROAP"
"11860","DNAJC22"
"11861","SPATS2"
"11862","KCNH3"
"11863","MCRS1"
"11864","PRPF40B"
"11865","AC020612.3"
"11866","FAM186B"
"11867","FMNL3"
"11868","TMBIM6"
"11869","NCKAP5L"
"11870","BCDIN3D-AS1"
"11871","BCDIN3D"
"11872","FAIM2"
"11873","AC025154.2"
"11874","AQP5"
"11875","AQP6"
"11876","RACGAP1"
"11877","ASIC1"
"11878","SMARCD1"
"11879","GPD1"
"11880","COX14"
"11881","AC074032.1"
"11882","CERS5"
"11883","LIMA1"
"11884","LARP4"
"11885","DIP2B"
"11886","ATF1"
"11887","TMPRSS12"
"11888","METTL7A"
"11889","AC008121.2"
"11890","AC008121.3"
"11891","SLC11A2"
"11892","LETMD1"
"11893","CSRNP2"
"11894","TFCP2"
"11895","POU6F1"
"11896","DAZAP2"
"11897","SMAGP"
"11898","BIN2"
"11899","CELA1"
"11900","GALNT6"
"11901","SLC4A8"
"11902","SCN8A"
"11903","AC068987.2"
"11904","AC068987.5"
"11905","ACVRL1"
"11906","ACVR1B"
"11907","GRASP"
"11908","NR4A1"
"11909","AC025259.3"
"11910","ATG101"
"11911","AC078864.2"
"11912","KRT80"
"11913","KRT7"
"11914","KRT86"
"11915","KRT81"
"11916","KRT8"
"11917","KRT18"
"11918","EIF4B"
"11919","AC068888.1"
"11920","TNS2"
"11921","SPRYD3"
"11922","IGFBP6"
"11923","CSAD"
"11924","ZNF740"
"11925","ITGB7"
"11926","RARG"
"11927","MFSD5"
"11928","ESPL1"
"11929","PFDN5"
"11930","AC073611.1"
"11931","C12orf10"
"11932","AAAS"
"11933","SP1"
"11934","PRR13"
"11935","PCBP2"
"11936","MAP3K12"
"11937","AC023509.4"
"11938","TARBP2"
"11939","AC023509.3"
"11940","ATF7"
"11941","AC023509.2"
"11942","ATP5MC2"
"11943","CALCOCO1"
"11944","HOXC10"
"11945","HOXC6"
"11946","HOXC9"
"11947","HOXC-AS1"
"11948","HOXC8"
"11949","HOXC4"
"11950","HOXC5"
"11951","AC023794.4"
"11952","SMUG1"
"11953","LINC02381"
"11954","CBX5"
"11955","HNRNPA1"
"11956","NFE2"
"11957","COPZ1"
"11958","AC079313.2"
"11959","AC079313.1"
"11960","GPR84"
"11961","ZNF385A"
"11962","ITGA5"
"11963","GTSF1"
"11964","NCKAP1L"
"11965","AC068789.1"
"11966","PDE1B"
"11967","PPP1R1A"
"11968","MUCL1"
"11969","TESPA1"
"11970","METTL7B"
"11971","ITGA7"
"11972","AC009779.3"
"11973","BLOC1S1"
"11974","RDH5"
"11975","CD63"
"11976","AC009779.2"
"11977","GDF11"
"11978","SARNP"
"11979","AC023055.1"
"11980","ORMDL2"
"11981","DNAJC14"
"11982","MMP19"
"11983","PYM1"
"11984","DGKA"
"11985","PMEL"
"11986","CDK2"
"11987","RAB5B"
"11988","SUOX"
"11989","IKZF4"
"11990","RPS26"
"11991","ERBB3"
"11992","PA2G4"
"11993","RPL41"
"11994","ZC3H10"
"11995","ESYT1"
"11996","AC034102.6"
"11997","MYL6B"
"11998","MYL6"
"11999","SMARCC2"
"12000","RNF41"
"12001","NABP2"
"12002","ANKRD52"
"12003","COQ10A"
"12004","CS"
"12005","AC073896.2"
"12006","AC073896.3"
"12007","CNPY2"
"12008","PAN2"
"12009","IL23A"
"12010","STAT2"
"12011","TIMELESS"
"12012","MIP"
"12013","SPRYD4"
"12014","GLS2"
"12015","RBMS2"
"12016","BAZ2A"
"12017","ATP5F1B"
"12018","PTGES3"
"12019","NACA"
"12020","PRIM1"
"12021","HSD17B6"
"12022","ZBTB39"
"12023","TAC3"
"12024","MYO1A"
"12025","NEMP1"
"12026","NAB2"
"12027","STAT6"
"12028","LRP1"
"12029","LRP1-AS"
"12030","NXPH4"
"12031","SHMT2"
"12032","AC137834.2"
"12033","NDUFA4L2"
"12034","STAC3"
"12035","R3HDM2"
"12036","AC126614.1"
"12037","GLI1"
"12038","ARHGAP9"
"12039","MARS"
"12040","DDIT3"
"12041","MBD6"
"12042","DCTN2"
"12043","KIF5A"
"12044","PIP4K2C"
"12045","DTX3"
"12046","ARHGEF25"
"12047","SLC26A10"
"12048","B4GALNT1"
"12049","OS9"
"12050","AC025165.2"
"12051","AGAP2"
"12052","AGAP2-AS1"
"12053","TSPAN31"
"12054","CDK4"
"12055","MARCH9"
"12056","CYP27B1"
"12057","METTL1"
"12058","EEF1AKMT3"
"12059","TSFM"
"12060","AVIL"
"12061","AC025165.5"
"12062","AC025165.4"
"12063","CTDSP2"
"12064","AC083805.1"
"12065","AC083805.3"
"12066","AC084033.3"
"12067","ATP23"
"12068","LRIG3"
"12069","SLC16A7"
"12070","FAM19A2"
"12071","USP15"
"12072","MON2"
"12073","LINC01465"
"12074","AC048341.1"
"12075","AC048341.2"
"12076","PPM1H"
"12077","DPY19L2"
"12078","RXYLT1"
"12079","SRGAP1"
"12080","AC025576.1"
"12081","C12orf66"
"12082","C12orf56"
"12083","XPOT"
"12084","AC135279.3"
"12085","TBK1"
"12086","RASSF3"
"12087","AC078962.3"
"12088","GNS"
"12089","TBC1D30"
"12090","LINC02389"
"12091","LEMD3"
"12092","MSRB3"
"12093","HMGA2"
"12094","AC090673.1"
"12095","LLPH"
"12096","TMBIM4"
"12097","IRAK3"
"12098","HELB"
"12099","GRIP1"
"12100","CAND1"
"12101","DYRK2"
"12102","IFNG"
"12103","MDM1"
"12104","LINC02384"
"12105","RAP1B"
"12106","AC090061.1"
"12107","NUP107"
"12108","SLC35E3"
"12109","MDM2"
"12110","AC025423.1"
"12111","AC025423.4"
"12112","CPM"
"12113","CPSF6"
"12114","AC020656.2"
"12115","LYZ"
"12116","AC020656.1"
"12117","YEATS4"
"12118","FRS2"
"12119","CCT2"
"12120","BEST3"
"12121","AC025263.1"
"12122","RAB3IP"
"12123","AC025159.1"
"12124","AC084032.1"
"12125","LINC01481"
"12126","CNOT2"
"12127","KCNMB4"
"12128","AC025569.1"
"12129","PTPRB"
"12130","AC083809.1"
"12131","LGR5"
"12132","ZFC3H1"
"12133","THAP2"
"12134","TMEM19"
"12135","RAB21"
"12136","AC089984.1"
"12137","TBC1D15"
"12138","TRHDE"
"12139","ATXN7L3B"
"12140","AC025257.1"
"12141","CAPS2"
"12142","GLIPR1L2"
"12143","GLIPR1"
"12144","AC121761.1"
"12145","KRR1"
"12146","PHLDA1"
"12147","AC011611.3"
"12148","AC011611.4"
"12149","NAP1L1"
"12150","BBS10"
"12151","OSBPL8"
"12152","AC107032.2"
"12153","ZDHHC17"
"12154","CSRP2"
"12155","E2F7"
"12156","NAV3"
"12157","SYT1"
"12158","PAWR"
"12159","PPP1R12A"
"12160","LIN7A"
"12161","ACSS3"
"12162","PPFIA2"
"12163","LINC02426"
"12164","CCDC59"
"12165","METTL25"
"12166","TMTC2"
"12167","C12orf50"
"12168","C12orf29"
"12169","CEP290"
"12170","TMTC3"
"12171","KITLG"
"12172","LINC02458"
"12173","DUSP6"
"12174","AC024909.2"
"12175","AC010201.2"
"12176","POC1B"
"12177","GALNT4"
"12178","POC1B-GALNT4"
"12179","POC1B-AS1"
"12180","AC025034.1"
"12181","ATP2B1"
"12182","ATP2B1-AS1"
